time	V(N001,P001)	V(n003)	V(n004)	I(D1)	I(L1)
3.316842361264724e-004	-7.357229e+000	1.824365e+001	0.000000e+000	1.893919e-001	1.894108e-001
3.317638075550365e-004	-7.351127e+000	1.824369e+001	0.000000e+000	1.867318e-001	1.867508e-001
3.318433789836005e-004	-7.344998e+000	1.824372e+001	0.000000e+000	1.840741e-001	1.840930e-001
3.319229504121646e-004	-7.338841e+000	1.824372e+001	0.000000e+000	1.814185e-001	1.814375e-001
3.320025218407286e-004	-7.332657e+000	1.824370e+001	0.000000e+000	1.787652e-001	1.787842e-001
3.320820932692927e-004	-7.326446e+000	1.824366e+001	0.000000e+000	1.761142e-001	1.761331e-001
3.321616646978567e-004	-7.320208e+000	1.824360e+001	0.000000e+000	1.734653e-001	1.734843e-001
3.322412361264208e-004	-7.313942e+000	1.824352e+001	0.000000e+000	1.708187e-001	1.708377e-001
3.327082361263775e-004	-7.276596e+000	1.824261e+001	0.000000e+000	1.553324e-001	1.553513e-001
3.333333336000000e-004	-7.224972e+000	1.824027e+001	0.000000e+000	1.347295e-001	1.347484e-001
3.333333751157916e-004	-5.883154e+000	1.824020e+001	4.981895e-001	-3.463744e+001	1.347472e-001
3.333334152946688e-004	-2.012151e+000	1.824000e+001	9.803360e-001	-1.349539e+002	1.347463e-001
3.333334162996654e-004	-1.947074e+000	1.823999e+001	9.923960e-001	-1.366236e+002	1.347462e-001
3.333334223296453e-004	-1.936929e+000	1.823990e+001	1.064756e+000	-1.365391e+002	1.347462e-001
3.333334303696187e-004	-1.678215e+000	1.823980e+001	1.161235e+000	-1.339506e+002	1.347461e-001
3.333334464495656e-004	1.736326e+000	1.823959e+001	1.354195e+000	-9.980535e+001	1.347461e-001
3.333334519234300e-004	5.477013e+000	1.823954e+001	1.419881e+000	-6.239943e+001	1.347462e-001
3.333334559993523e-004	8.712522e+000	1.823952e+001	1.468792e+000	-3.004486e+001	1.347463e-001
3.333334603039307e-004	1.053743e+001	1.823951e+001	1.520447e+000	-1.179589e+001	1.347465e-001
3.333334643297176e-004	1.126383e+001	1.823951e+001	1.568757e+000	-4.531936e+000	1.347467e-001
3.333334689254819e-004	1.155692e+001	1.823951e+001	1.623906e+000	-1.601097e+000	1.347469e-001
3.333334749978725e-004	1.167426e+001	1.823951e+001	1.696774e+000	-4.277384e-001	1.347473e-001
3.333334840960130e-004	1.171127e+001	1.823951e+001	1.805952e+000	-5.760286e-002	1.347477e-001
3.333334982588067e-004	1.171713e+001	1.823951e+001	1.975906e+000	1.047818e-003	1.347485e-001
3.333335249389765e-004	1.171701e+001	1.823951e+001	2.296068e+000	-1.538655e-004	1.347499e-001
3.333335782993161e-004	1.171702e+001	1.823951e+001	2.936392e+000	4.285375e-005	1.347528e-001
3.333336850199951e-004	1.171701e+001	1.823950e+001	4.217040e+000	-1.523034e-005	1.347584e-001
3.333338984613532e-004	1.171698e+001	1.823950e+001	6.778336e+000	7.443834e-006	1.347698e-001
3.333343253440694e-004	1.171695e+001	1.823949e+001	1.190093e+001	1.535519e-004	1.347926e-001
3.333343335999999e-004	1.171694e+001	1.823949e+001	1.200000e+001	8.180893e-006	1.347930e-001
3.333343501118607e-004	1.171693e+001	1.823949e+001	1.200000e+001	3.756287e-006	1.347939e-001
3.333343831355825e-004	1.171693e+001	1.823949e+001	1.200000e+001	7.732239e-007	1.347956e-001
3.333344491830261e-004	1.171692e+001	1.823949e+001	1.200000e+001	5.329362e-007	1.347991e-001
3.333345812779132e-004	1.171691e+001	1.823949e+001	1.200000e+001	6.123095e-007	1.348062e-001
3.333348454676874e-004	1.171688e+001	1.823948e+001	1.200000e+001	5.797597e-007	1.348203e-001
3.333353738472359e-004	1.171682e+001	1.823947e+001	1.200000e+001	5.942619e-007	1.348484e-001
3.333373738472357e-004	1.171659e+001	1.823944e+001	1.200000e+001	5.898270e-007	1.349549e-001
3.337043738472017e-004	1.167562e+001	1.823274e+001	1.200000e+001	5.891616e-007	1.544659e-001
3.347283738471068e-004	1.156206e+001	1.821408e+001	1.200000e+001	5.874284e-007	2.085450e-001
3.357523738470119e-004	1.144959e+001	1.819544e+001	1.200000e+001	5.857081e-007	2.620979e-001
3.367763738469170e-004	1.133823e+001	1.817682e+001	1.200000e+001	5.840008e-007	3.151296e-001
3.378003738468221e-004	1.122795e+001	1.815821e+001	1.200000e+001	5.823063e-007	3.676452e-001
3.388243738467272e-004	1.111874e+001	1.813963e+001	1.200000e+001	5.806245e-007	4.196498e-001
3.398483738466323e-004	1.101059e+001	1.812107e+001	1.200000e+001	5.789552e-007	4.711483e-001
3.400010002666699e-004	1.099456e+001	1.811830e+001	1.200000e+001	5.787075e-007	4.787810e-001
3.400019112041698e-004	1.099446e+001	1.811828e+001	1.068750e+000	5.787061e-007	4.788266e-001
3.400019237041697e-004	1.096161e+001	1.811828e+001	9.187500e-001	7.560024e-002	4.788272e-001
3.400019487041698e-004	1.074131e+001	1.811828e+001	6.187500e-001	3.066044e-001	4.788284e-001
3.400019987041701e-004	1.006666e+001	1.811828e+001	1.875000e-002	4.784476e-001	4.788308e-001
3.400020002666700e-004	1.004366e+001	1.811828e+001	0.000000e+000	4.788299e-001	4.788309e-001
3.400021141059493e-004	8.407480e+000	1.811829e+001	0.000000e+000	4.788328e-001	4.788354e-001
3.400022279452287e-004	6.869384e+000	1.811829e+001	0.000000e+000	4.788349e-001	4.788391e-001
3.400023417845080e-004	5.429368e+000	1.811830e+001	0.000000e+000	4.788363e-001	4.788420e-001
3.400024556237873e-004	4.087432e+000	1.811830e+001	0.000000e+000	4.788370e-001	4.788440e-001
3.400025694630667e-004	2.843577e+000	1.811830e+001	0.000000e+000	4.788370e-001	4.788452e-001
3.400026833023460e-004	1.697803e+000	1.811831e+001	0.000000e+000	4.788362e-001	4.788456e-001
3.400027971416253e-004	6.501083e-001	1.811831e+001	0.000000e+000	4.788347e-001	4.788451e-001
3.400035971415805e-004	-5.268158e+000	1.811833e+001	0.000000e+000	4.788189e-001	4.788352e-001
3.400040851304234e-004	-7.259472e+000	1.811835e+001	0.000000e+000	4.788043e-001	4.788226e-001
3.400043982478387e-004	-7.631121e+000	1.811836e+001	0.000000e+000	4.787934e-001	4.788121e-001
3.400060214289684e-004	-7.687638e+000	1.811840e+001	0.000000e+000	4.787365e-001	4.787552e-001
3.400076446100981e-004	-7.733156e+000	1.811845e+001	0.000000e+000	4.786794e-001	4.786982e-001
3.400092677912278e-004	-7.767675e+000	1.811850e+001	0.000000e+000	4.786222e-001	4.786411e-001
3.400108909723575e-004	-7.791194e+000	1.811855e+001	0.000000e+000	4.785650e-001	4.785838e-001
3.400125141534873e-004	-7.803714e+000	1.811860e+001	0.000000e+000	4.785076e-001	4.785265e-001
3.400141373346170e-004	-7.805234e+000	1.811865e+001	0.000000e+000	4.784501e-001	4.784690e-001
3.400157605157467e-004	-7.795755e+000	1.811869e+001	0.000000e+000	4.783926e-001	4.784114e-001
3.401340462300214e-004	-7.822672e+000	1.812218e+001	0.000000e+000	4.741674e-001	4.741863e-001
3.402523319442962e-004	-7.842198e+000	1.812562e+001	0.000000e+000	4.699443e-001	4.699632e-001
3.403706176585709e-004	-7.854334e+000	1.812901e+001	0.000000e+000	4.657232e-001	4.657421e-001
3.404889033728457e-004	-7.859078e+000	1.813235e+001	0.000000e+000	4.615042e-001	4.615231e-001
3.406071890871204e-004	-7.856432e+000	1.813564e+001	0.000000e+000	4.572873e-001	4.573062e-001
3.407254748013952e-004	-7.846394e+000	1.813888e+001	0.000000e+000	4.530724e-001	4.530913e-001
3.408437605156699e-004	-7.828966e+000	1.814207e+001	0.000000e+000	4.488595e-001	4.488784e-001
3.408447605156698e-004	-7.828917e+000	1.814210e+001	0.000000e+000	4.488239e-001	4.488429e-001
3.418687605155749e-004	-7.776037e+000	1.816760e+001	0.000000e+000	4.125035e-001	4.125225e-001
3.428927605154800e-004	-7.719582e+000	1.818938e+001	0.000000e+000	3.764378e-001	3.764567e-001
3.439167605153851e-004	-7.659546e+000	1.820746e+001	0.000000e+000	3.406433e-001	3.406622e-001
3.449407605152902e-004	-7.595909e+000	1.822187e+001	0.000000e+000	3.051367e-001	3.051557e-001
3.459647605151953e-004	-7.528622e+000	1.823264e+001	0.000000e+000	2.699351e-001	2.699541e-001
3.469887605151005e-004	-7.457582e+000	1.823982e+001	0.000000e+000	2.350554e-001	2.350744e-001
3.480127605150056e-004	-7.382627e+000	1.824344e+001	0.000000e+000	2.005156e-001	2.005346e-001
3.480946176578551e-004	-7.376459e+000	1.824357e+001	0.000000e+000	1.977698e-001	1.977888e-001
3.481764748007047e-004	-7.370263e+000	1.824369e+001	0.000000e+000	1.950262e-001	1.950452e-001
3.482583319435542e-004	-7.364040e+000	1.824378e+001	0.000000e+000	1.922850e-001	1.923040e-001
3.483401890864038e-004	-7.357789e+000	1.824385e+001	0.000000e+000	1.895461e-001	1.895651e-001
3.484220462292533e-004	-7.351511e+000	1.824390e+001	0.000000e+000	1.868096e-001	1.868286e-001
3.485039033721029e-004	-7.345206e+000	1.824392e+001	0.000000e+000	1.840753e-001	1.840943e-001
3.485857605149524e-004	-7.338873e+000	1.824393e+001	0.000000e+000	1.813434e-001	1.813624e-001
3.490367605149107e-004	-7.303457e+000	1.824354e+001	0.000000e+000	1.663346e-001	1.663535e-001
3.500000002700000e-004	-7.224659e+000	1.824045e+001	0.000000e+000	1.345276e-001	1.345465e-001
3.500000523189643e-004	-7.108406e+000	1.824044e+001	6.245876e-001	-2.865627e+000	1.345448e-001
3.500000539454944e-004	-7.056044e+000	1.824044e+001	6.441059e-001	-4.227703e+000	1.345448e-001
3.500000571985548e-004	-6.677238e+000	1.824043e+001	6.831427e-001	-1.408202e+001	1.345447e-001
3.500000637046753e-004	-5.150148e+000	1.824041e+001	7.612161e-001	-5.378178e+001	1.345445e-001
3.500000726406583e-004	-2.974729e+000	1.824033e+001	8.684479e-001	-1.102157e+002	1.345444e-001
3.500000820289095e-004	-2.005610e+000	1.824021e+001	9.811069e-001	-1.350679e+002	1.345443e-001
3.500000893638716e-004	-1.933105e+000	1.824011e+001	1.069126e+000	-1.365049e+002	1.345442e-001
3.500000976167366e-004	-1.910116e+000	1.824000e+001	1.168161e+000	-1.362605e+002	1.345441e-001
3.500001056504307e-004	-1.039031e+000	1.823989e+001	1.264565e+000	-1.275340e+002	1.345441e-001
3.500001154281142e-004	3.025575e+000	1.823978e+001	1.381897e+000	-8.690056e+001	1.345441e-001
3.500001198622710e-004	6.398233e+000	1.823975e+001	1.435107e+000	-5.318225e+001	1.345442e-001
3.500001242126767e-004	9.431806e+000	1.823973e+001	1.487312e+000	-2.285246e+001	1.345444e-001
3.500001280881103e-004	1.077647e+001	1.823973e+001	1.533817e+000	-9.409668e+000	1.345446e-001
3.500001322058210e-004	1.135214e+001	1.823972e+001	1.583230e+000	-3.653170e+000	1.345448e-001
3.500001369783849e-004	1.159166e+001	1.823972e+001	1.640501e+000	-1.257920e+000	1.345450e-001
3.500001438488316e-004	1.168866e+001	1.823972e+001	1.722946e+000	-2.879510e-001	1.345454e-001
3.500001535691993e-004	1.171468e+001	1.823972e+001	1.839590e+000	-2.778396e-002	1.345459e-001
3.500001699186510e-004	1.171756e+001	1.823972e+001	2.035784e+000	1.112997e-003	1.345468e-001
3.500002010122015e-004	1.171743e+001	1.823972e+001	2.408906e+000	-2.039010e-004	1.345485e-001
3.500002631993027e-004	1.171745e+001	1.823972e+001	3.155152e+000	6.195831e-005	1.345518e-001
3.500003875735048e-004	1.171743e+001	1.823972e+001	4.647642e+000	-2.336796e-005	1.345584e-001
3.500006363219091e-004	1.171740e+001	1.823971e+001	7.632623e+000	7.515147e-006	1.345716e-001
3.500010002699999e-004	1.171741e+001	1.823971e+001	1.200000e+001	5.500409e-004	1.345910e-001
3.500010366648090e-004	1.171738e+001	1.823970e+001	1.200000e+001	2.053277e-004	1.345930e-001
3.500011094544270e-004	1.171735e+001	1.823970e+001	1.200000e+001	3.882414e-006	1.345968e-001
3.500012550336634e-004	1.171733e+001	1.823970e+001	1.200000e+001	-7.432834e-007	1.346046e-001
3.500015461921362e-004	1.171730e+001	1.823969e+001	1.200000e+001	1.190027e-006	1.346201e-001
3.500021285090815e-004	1.171723e+001	1.823969e+001	1.200000e+001	3.507719e-007	1.346511e-001
3.500031285090814e-004	1.171712e+001	1.823967e+001	1.200000e+001	5.925622e-007	1.347044e-001
3.500041285090813e-004	1.171701e+001	1.823965e+001	1.200000e+001	5.870743e-007	1.347576e-001
3.500051285090812e-004	1.171690e+001	1.823963e+001	1.200000e+001	5.924649e-007	1.348109e-001
3.500061285090811e-004	1.171679e+001	1.823961e+001	1.200000e+001	5.871652e-007	1.348641e-001
3.500071285090810e-004	1.171667e+001	1.823959e+001	1.200000e+001	5.923712e-007	1.349174e-001
3.500081285090809e-004	1.171656e+001	1.823957e+001	1.200000e+001	5.872516e-007	1.349707e-001
3.500091285090809e-004	1.171645e+001	1.823956e+001	1.200000e+001	5.922793e-007	1.350239e-001
3.500101285090808e-004	1.171634e+001	1.823954e+001	1.200000e+001	5.873335e-007	1.350772e-001
3.500111285090807e-004	1.171623e+001	1.823952e+001	1.200000e+001	5.921902e-007	1.351304e-001
3.500121285090806e-004	1.171611e+001	1.823950e+001	1.200000e+001	5.874144e-007	1.351837e-001
3.500131285090805e-004	1.171600e+001	1.823948e+001	1.200000e+001	5.921047e-007	1.352369e-001
3.500141285090804e-004	1.171589e+001	1.823947e+001	1.200000e+001	5.874908e-007	1.352902e-001
3.500151285090803e-004	1.171578e+001	1.823945e+001	1.200000e+001	5.920219e-007	1.353434e-001
3.500161285090802e-004	1.171567e+001	1.823943e+001	1.200000e+001	5.875659e-007	1.353967e-001
3.500171285090801e-004	1.171556e+001	1.823941e+001	1.200000e+001	5.919419e-007	1.354499e-001
3.500181285090800e-004	1.171544e+001	1.823939e+001	1.200000e+001	5.876382e-007	1.355032e-001
3.500191285090799e-004	1.171533e+001	1.823937e+001	1.200000e+001	5.918650e-007	1.355564e-001
3.500201285090798e-004	1.171522e+001	1.823936e+001	1.200000e+001	5.877073e-007	1.356097e-001
3.500211285090797e-004	1.171511e+001	1.823934e+001	1.200000e+001	5.917896e-007	1.356629e-001
3.500221285090796e-004	1.171500e+001	1.823932e+001	1.200000e+001	5.877741e-007	1.357162e-001
3.500231285090796e-004	1.171488e+001	1.823930e+001	1.200000e+001	5.917173e-007	1.357694e-001
3.500241285090795e-004	1.171477e+001	1.823928e+001	1.200000e+001	5.878387e-007	1.358227e-001
3.500251285090794e-004	1.171466e+001	1.823927e+001	1.200000e+001	5.916472e-007	1.358759e-001
3.500261285090793e-004	1.171455e+001	1.823925e+001	1.200000e+001	5.879001e-007	1.359292e-001
3.500271285090792e-004	1.171444e+001	1.823923e+001	1.200000e+001	5.915786e-007	1.359824e-001
3.500281285090791e-004	1.171433e+001	1.823921e+001	1.200000e+001	5.879606e-007	1.360357e-001
3.500291285090790e-004	1.171421e+001	1.823919e+001	1.200000e+001	5.915140e-007	1.360889e-001
3.500301285090789e-004	1.171410e+001	1.823917e+001	1.200000e+001	5.880188e-007	1.361422e-001
3.500311285090788e-004	1.171399e+001	1.823916e+001	1.200000e+001	5.914503e-007	1.361954e-001
3.500321285090787e-004	1.171388e+001	1.823914e+001	1.200000e+001	5.880738e-007	1.362487e-001
3.500331285090786e-004	1.171377e+001	1.823912e+001	1.200000e+001	5.913885e-007	1.363019e-001
3.500341285090785e-004	1.171365e+001	1.823910e+001	1.200000e+001	5.881275e-007	1.363551e-001
3.500351285090784e-004	1.171354e+001	1.823908e+001	1.200000e+001	5.913284e-007	1.364084e-001
3.500361285090784e-004	1.171343e+001	1.823907e+001	1.200000e+001	5.881789e-007	1.364616e-001
3.500371285090783e-004	1.171332e+001	1.823905e+001	1.200000e+001	5.912716e-007	1.365149e-001
3.500381285090782e-004	1.171321e+001	1.823903e+001	1.200000e+001	5.882293e-007	1.365681e-001
3.500391285090781e-004	1.171310e+001	1.823901e+001	1.200000e+001	5.912161e-007	1.366214e-001
3.500401285090780e-004	1.171298e+001	1.823899e+001	1.200000e+001	5.882775e-007	1.366746e-001
3.500411285090779e-004	1.171287e+001	1.823897e+001	1.200000e+001	5.911620e-007	1.367278e-001
3.500421285090778e-004	1.171276e+001	1.823895e+001	1.200000e+001	5.883235e-007	1.367811e-001
3.500431285090777e-004	1.171265e+001	1.823894e+001	1.200000e+001	5.911097e-007	1.368343e-001
3.500441285090776e-004	1.171254e+001	1.823892e+001	1.200000e+001	5.883680e-007	1.368876e-001
3.500451285090775e-004	1.171242e+001	1.823890e+001	1.200000e+001	5.910592e-007	1.369408e-001
3.500461285090774e-004	1.171231e+001	1.823888e+001	1.200000e+001	5.884112e-007	1.369940e-001
3.500471285090773e-004	1.171220e+001	1.823886e+001	1.200000e+001	5.910106e-007	1.370473e-001
3.500481285090772e-004	1.171209e+001	1.823885e+001	1.200000e+001	5.884526e-007	1.371005e-001
3.500491285090771e-004	1.171198e+001	1.823883e+001	1.200000e+001	5.909628e-007	1.371537e-001
3.510571285089837e-004	1.159983e+001	1.822045e+001	1.200000e+001	5.880070e-007	1.905578e-001
3.520811285088888e-004	1.148700e+001	1.820180e+001	1.200000e+001	5.862824e-007	2.442857e-001
3.531051285087939e-004	1.137527e+001	1.818317e+001	1.200000e+001	5.845708e-007	2.974908e-001
3.541291285086990e-004	1.126463e+001	1.816456e+001	1.200000e+001	5.828720e-007	3.501781e-001
3.551531285086041e-004	1.115506e+001	1.814597e+001	1.200000e+001	5.811860e-007	4.023526e-001
3.561771285085092e-004	1.104656e+001	1.812740e+001	1.200000e+001	5.795126e-007	4.540194e-001
3.566676669366699e-004	1.099496e+001	1.811851e+001	1.200000e+001	5.787154e-007	4.785915e-001
3.566685294366699e-004	1.099487e+001	1.811850e+001	1.650000e+000	5.787140e-007	4.786347e-001
3.566685794366700e-004	1.087166e+001	1.811850e+001	1.050000e+000	8.702604e-002	4.786371e-001
3.566686669366700e-004	1.031723e+001	1.811850e+001	0.000000e+000	4.786406e-001	4.786414e-001
3.566688270538573e-004	8.030256e+000	1.811850e+001	0.000000e+000	4.786444e-001	4.786475e-001
3.566689871710446e-004	5.932245e+000	1.811851e+001	0.000000e+000	4.786470e-001	4.786521e-001
3.566691472882319e-004	4.023200e+000	1.811851e+001	0.000000e+000	4.786483e-001	4.786553e-001
3.566693074054192e-004	2.303123e+000	1.811852e+001	0.000000e+000	4.786484e-001	4.786571e-001
3.566694675226064e-004	7.720123e-001	1.811852e+001	0.000000e+000	4.786472e-001	4.786575e-001
3.566696276397937e-004	-5.701312e-001	1.811853e+001	0.000000e+000	4.786448e-001	4.786564e-001
3.566697877569810e-004	-1.723308e+000	1.811853e+001	0.000000e+000	4.786412e-001	4.786540e-001
3.566707877569809e-004	-6.586489e+000	1.811856e+001	0.000000e+000	4.786152e-001	4.786328e-001
3.566714690579746e-004	-7.651665e+000	1.811858e+001	0.000000e+000	4.785928e-001	4.786115e-001
3.566740369856610e-004	-7.708775e+000	1.811866e+001	0.000000e+000	4.785024e-001	4.785211e-001
3.566766049133474e-004	-7.754723e+000	1.811873e+001	0.000000e+000	4.784118e-001	4.784306e-001
3.566791728410338e-004	-7.789508e+000	1.811881e+001	0.000000e+000	4.783211e-001	4.783399e-001
3.566817407687202e-004	-7.813132e+000	1.811889e+001	0.000000e+000	4.782302e-001	4.782491e-001
3.566843086964066e-004	-7.825593e+000	1.811896e+001	0.000000e+000	4.781392e-001	4.781581e-001
3.566868766240930e-004	-7.826892e+000	1.811904e+001	0.000000e+000	4.780480e-001	4.780669e-001
3.566894445517794e-004	-7.817028e+000	1.811911e+001	0.000000e+000	4.779567e-001	4.779755e-001
3.571774445517342e-004	-7.845186e+000	1.813317e+001	0.000000e+000	4.605356e-001	4.605545e-001
3.582014445516393e-004	-7.793457e+000	1.815988e+001	0.000000e+000	4.241367e-001	4.241556e-001
3.592254445515444e-004	-7.738150e+000	1.818285e+001	0.000000e+000	3.879871e-001	3.880061e-001
3.602494445514495e-004	-7.679264e+000	1.820211e+001	0.000000e+000	3.521034e-001	3.521224e-001
3.612734445513546e-004	-7.616787e+000	1.821769e+001	0.000000e+000	3.165024e-001	3.165214e-001
3.622974445512597e-004	-7.550678e+000	1.822963e+001	0.000000e+000	2.812008e-001	2.812198e-001
3.633214445511648e-004	-7.480858e+000	1.823796e+001	0.000000e+000	2.462156e-001	2.462346e-001
3.643454445510699e-004	-7.407183e+000	1.824272e+001	0.000000e+000	2.115645e-001	2.115835e-001
3.644714445510582e-004	-7.397843e+000	1.824306e+001	0.000000e+000	2.073246e-001	2.073436e-001
3.645974445510465e-004	-7.388439e+000	1.824334e+001	0.000000e+000	2.030903e-001	2.031092e-001
3.647234445510348e-004	-7.378971e+000	1.824358e+001	0.000000e+000	1.988613e-001	1.988803e-001
3.648494445510232e-004	-7.369438e+000	1.824376e+001	0.000000e+000	1.946379e-001	1.946569e-001
3.649754445510115e-004	-7.359840e+000	1.824389e+001	0.000000e+000	1.904199e-001	1.904389e-001
3.651014445509998e-004	-7.350179e+000	1.824396e+001	0.000000e+000	1.862074e-001	1.862264e-001
3.652274445509881e-004	-7.340452e+000	1.824398e+001	0.000000e+000	1.820003e-001	1.820193e-001
3.653694445509750e-004	-7.329409e+000	1.824394e+001	0.000000e+000	1.772658e-001	1.772848e-001
3.655155874081043e-004	-7.317958e+000	1.824383e+001	0.000000e+000	1.724005e-001	1.724195e-001
3.656617302652336e-004	-7.306409e+000	1.824365e+001	0.000000e+000	1.675431e-001	1.675620e-001
3.658078731223629e-004	-7.294760e+000	1.824339e+001	0.000000e+000	1.626934e-001	1.627123e-001
